"ID","transponder","sex"
"B4P9954","0520000000008001",1
"B4P9955","1120000000008001",1
"B4P9956","4920000000008001",1
"B4P9957","4B20000000008001",1
"B4P9958","2320000000008001",2
"B4P9959","B520000000008001",2
"B4P9960","7120000000008001",2
"B4P9961","C920000000008001",2
"B4P9962","E120000000008001",1
"B4P9963","1520000000008001",2
"B4P9964","DB20000000008001",1
"B4P9965","2520000000008001",1
"B4P9966","C120000000008001",2
"B4P9967","BE20000000008001",2
"B4P9968","3520000000008001",2
"B4P9969","1D20000000008001",2
"B4P9970","5920000000008001",2
"B4P9971","7920000000008001",1
"B4P9972","8920000000008001",2
"B4P9973","2120000000008001",2
"B4P9974","DD20000000008001",1
"B4P9975","8120000000008001",2
"B4P9976","3B20000000008001",1
"B4P9977","A120000000008001",1
"B4P9978","7320000000008001",1
"B4P9979","8D20000000008001",1
"B4P9980","3120000000008001",2
"B4P9981","4120000000008001",2
"B4P9982","4320000000008001",1
"B4P9983","CD20000000008001",1
"B4P9984","3320000000008001",2
"B4P9985","5520000000008001",1
"B4P9986","5B20000000008001",2
"B4P9987","D920000000008001",1
"B4P9988","7520000000008001",1
"B4P9989","0B20000000008001",2
"B4P9990","F520000000008001",2
"B4P9991","0920000000008001",2
"B4P9992","5120000000008001",1
"B4P9993","8320000000008001",2
"B4P9994","F920000000008001",2
"B4P9995","A660000000008001",2
"B4P9996","2E60000000008001",1
"B4P9997","C160000000008001",2
"B4P9998","9B20000000008001",1
"B4P9999","E960000000008001",1
"B4X1001","84E0000000008001",1
"B4X1002","7AE0000000008001",2
"B4X1003","B4E0000000008001",2
"B4X1004","8AE0000000008001",1
"B4X1005","56E0000000008001",1
"B4X1006","BEE0000000008001",2
"B4X1007","49D0000000008001",1
"B4X1007","6EE0000000008001",1
"B4X1008","B060000000008001",2
"B4X1009","E860000000008001",1
"B4X1010","47A0000000008001",2
"B4X1011","4BA0000000008001",2
"B4X1012","35E0000000008001",2
"B4X1013","2260000000008001",2
"B4X1014","91E0000000008001",2
"B4X1015","A9E0000000008001",2
"B4X1016","4FA0000000008001",1
"B4X1017","07A0000000008001",1
"B4X1018","4DA0000000008001",1
"B4X1019","E7A0000000008001",2
"B4X1020","7EE0000000008001",1
"B4X1021","A060000000008001",1
"B4X1022","EDD0000000008001",1
"B4X1022","6FA0000000008001",1
"B4X1023","57A0000000008001",1
"B4X1024","73A0000000008001",2
"B4X1025","3FA0000000008001",2
"B4X1026","69E0000000008001",1
"B4X1027","51E0000000008001",1
"B4X1028","CA60000000008001",1
"B4X1029","23A0000000008001",1
"B4X1030","BBA0000000008001",1
"B4X1031","0230000000008001",2
"B4X1031","3BA0000000008001",2
"B4X1032","8DA0000000008001",2
"B4X1033","E9E0000000008001",2
"B4X1034","D1E0000000008001",2
"B4X1035","FEE0000000008001",1
"B4X1036","01E0000000008001",1
"B4X1037","31E0000000008001",1
"B4X1038","19E0000000008001",2
"B4X1039","8FD0000000008001",1
"B4X1039","D7A0000000008001",1
"B4X1040","5FA0000000008001",2
"B4X1041","A7A0000000008001",2
"B4X1042","8060000000008001",1
"B4X1043","17A0000000008001",2
"B4X1044","D860000000008001",1
"B4X1045","43A0000000008001",1
"B4X1046","B3A0000000008001",1
"B4X1047","F3A0000000008001",1
"B4X1048","A5E0000000008001",1
"B4X1049","99E0000000008001",2
"B4X1050","B1E0000000008001",2
"B4X1051","81E0000000008001",2
"B4X1052","6D60000000008001",2
"B4X1053","E660000000008001",2
"B4X1054","7A60000000008001",1
"B4X1055","0BA0000000008001",1
"B4X1056","2FA0000000008001",1
"B4X1057","DD60000000008001",1
"B4X1058","4160000000008001",1
"B4X1059","F7A0000000008001",2
"B4X1060","41E0000000008001",2
"B4X1061","71E0000000008001",2
"B4X1062","59E0000000008001",2
"B4X1063","65E0000000008001",2
"B4X1064","65A0000000008001",1
"B4X1065","C7A0000000008001",1
"B4X1066","DBA0000000008001",2
"B4X1067","0C60000000008001",1
"B4X1068","C860000000008001",2
"B4X1069","DFA0000000008001",2
"B4X1070","77A0000000008001",1
"B4X1071","1FA0000000008001",2
"B4X1072","E5E0000000008001",1
"B4X1073","D9E0000000008001",2
"B4X1074","F1E0000000008001",2
"B4X1075","C1E0000000008001",2
"B4X1076","C460000000008001",2
"B4X1077","0860000000008001",2
"B4X1078","AFA0000000008001",1
"B4X1079","C3A0000000008001",2
"B4X1080","15E0000000008001",1
"B4X1081","39E0000000008001",2
"B4X1082","09E0000000008001",1
"B4X1083","21E0000000008001",2
"B4X1084","29E0000000008001",1
"B4X1085","55E0000000008001",2
"B4X1086","79E0000000008001",1
"B4X1087","11E0000000008001",2
"B4X1088","49E0000000008001",1
"B4X1089","61E0000000008001",2
"B4X1090","9AA0000000008001",2
"B4X1091","4460000000008001",1
"B4X1092","F5A0000000008001",2
"B4X1093","D9D0000000008001",2
"B4X1093","D1A0000000008001",2
"B4X1094","8C10000000008001",2
"B4X1095","89A0000000008001",2
"B4X1096","4EA0000000008001",2
"B4X1097","31A0000000008001",1
"B4X1098","9EA0000000008001",1
"B4X1099","D6A0000000008001",2
"B4X1100","01A0000000008001",2
"B4X1101","36A0000000008001",2
"B4X1102","A2A0000000008001",2
"B4X1103","17D0000000008001",1
"B4X1103","FCA0000000008001",1
"B4X1104","E9A0000000008001",1
"B4X1105","2AA0000000008001",1
"B4X1106","42A0000000008001",2
"B4X1107","7CA0000000008001",1
"B4X1108","82A0000000008001",2
"B4X1109","12A0000000008001",2
"B4X1110","C1A0000000008001",2
"B4X1111","56A0000000008001",2
"B4X1112","21A0000000008001",2
"B4X1113","BCA0000000008001",2
"B4X1114","02A0000000008001",1
"B4X1115","C6A0000000008001",2
"B4X1116","7AA0000000008001",1
"B4X1117","1EA0000000008001",2
"B4X1118","39A0000000008001",2
"B4X1119","91A0000000008001",1
"B4X1120","CAA0000000008001",2
"B4X1121","3AA0000000008001",1
"B4X1122","F2A0000000008001",2
"B4X1123","E1A0000000008001",1
"B4X1124","32A0000000008001",2
"B4X1125","26A0000000008001",1
"B4X1126","85D0000000008001",2
"B4X1126","99A0000000008001",2
"B4X1127","4AA0000000008001",1
"B4X1128","06A0000000008001",1
"B4X1129","72A0000000008001",1
"B4X1130","49A0000000008001",1
"B4X1131","B6A0000000008001",2
"B4X1132","BAA0000000008001",1
"B4X1133","19A0000000008001",1
"B4X1134","09A0000000008001",1
"B4X1135","62A0000000008001",2
"B4X1136","EEA0000000008001",1
"B4X1137","3EA0000000008001",2
"B4X1138","AEA0000000008001",2
"B4X1139","22A0000000008001",2
"B4X1140","FAA0000000008001",2
"B4X1141","2EA0000000008001",1
"B4X1142","DAA0000000008001",1
"B4X1143","16A0000000008001",1
"B4X1144","46A0000000008001",1
"B4X1145","BEA0000000008001",1
"B4X1146","E2A0000000008001",1
"B4X1147","94A0000000008001",2
"B4X1148","F720000000008001",2
"B4X1149","8CA0000000008001",2
"B4X1150","6F20000000008001",2
"B4X1151","24A0000000008001",1
"B4X1152","18A0000000008001",1
"B4X1153","3CA0000000008001",2
"B4X1154","44A0000000008001",2
"B4X1155","5720000000008001",2
"B4X1156","84A0000000008001",1
"B4X1157","C720000000008001",2
"B4X1158","7B20000000008001",1
"B4X1159","E4A0000000008001",1
"B4X1160","DCA0000000008001",2
"B4X1161","9CA0000000008001",2
"B4X1162","1CA0000000008001",2
"B4X1163","4CA0000000008001",1
"B4X1164","F4A0000000008001",1
"B4X1165","80A0000000008001",1
"B4X1166","EF20000000008001",2
"B4X1167","A0A0000000008001",2
"B4X1168","A720000000008001",1
"B4X1169","1720000000008001",2
"B4X1170","E8A0000000008001",1
"B4X1171","3F20000000008001",2
"B4X1172","CCA0000000008001",1
"B4X1173","54A0000000008001",1
"B4X1174","C8A0000000008001",1
"B4X1175","98A0000000008001",1
"B4X1176","D8A0000000008001",1
"B4X1177","B4A0000000008001",2
"B4X1178","14A0000000008001",1
"B4X1179","8260000000008001",2
"B4X1180","3260000000008001",1
"B4X1181","B260000000008001",1
"B4X1182","1260000000008001",2
"B4X1183","8460000000008001",2
"B4X1184","AA60000000008001",2
"B4X1185","4C60000000008001",1
"B4X1186","E460000000008001",1
"B4X1187","E260000000008001",2
"B4X1188","6A60000000008001",2
"B4X1189","EA60000000008001",2
"B4X1190","8AD0000000008001",1
"B4X1190","5A60000000008001",1
"B4X1191","F460000000008001",2
"B4X1192","CC60000000008001",2
"B4X1193","6460000000008001",1
"B4X1194","BFA0000000008001",1
"B4X1195","7FA0000000008001",1
"B4X1196","BC60000000008001",1
"B4X1197","6EA0000000008001",1
"B4X1198","C2A0000000008001",2
"B4X1199","D060000000008001",2
"B4X1200","1A60000000008001",1
"B4X1201","0260000000008001",2
"B4X1202","5AA0000000008001",2
"B4X1203","FEA0000000008001",1
"B4X1204","D9A0000000008001",2
"B4X1205","F6A0000000008001",2
"B4X1206","F1A0000000008001",1
"B4X1207","7ED0000000008001",1
"B4X1207","69A0000000008001",1
"B4X1208","8AA0000000008001",1
"B4X1209","51A0000000008001",1
"B4X1210","D2A0000000008001",1
"B4X1211","0EA0000000008001",1
"B4X1212","A6A0000000008001",2
"B4X1213","AAA0000000008001",1
"B4X1214","6AA0000000008001",2
"B4X1215","51D0000000008001",2
"B4X1215","52A0000000008001",2
"B4X1216","A1A0000000008001",2
"B4X1217","B2A0000000008001",2
"B4X1218","1AA0000000008001",1
"B4X1219","81A0000000008001",1
"B4X1220","DEA0000000008001",1
"B4X1221","7EA0000000008001",1
"B4X1222","C9A0000000008001",2
"B4X1223","A830000000008001",2
"B4X1223","61A0000000008001",2
"B4X1224","66A0000000008001",2
"B4X1225","0AA0000000008001",1
"B4X1226","96A0000000008001",2
"B4X1227","7960000000008001",1
"B4X1228","0DA0000000008001",1
"B4X1229","3660000000008001",1
"B4X1230","8660000000008001",1
"B4X1231","A960000000008001",1
"B4X1232","D3A0000000008001",2
"B4X1233","AE60000000008001",1
"B4X1234","3560000000008001",1
"B4X1235","F960000000008001",1
"B4X1236","D960000000008001",1
"B4X1237","8E60000000008001",1
"B4X1238","FE60000000008001",2
"B4X1239","6960000000008001",1
"B4X1240","B9A0000000008001",1
"B4X1241","C560000000008001",2
"B4X1242","C960000000008001",1
"B4X1243","2960000000008001",2
"B4X1244","ED60000000008001",2
"B4X1245","9FA0000000008001",2
"B4X1246","B660000000008001",2
"B4X1247","5560000000008001",1
"B4X1248","9E60000000008001",2
"B4X1249","5D60000000008001",2
"B4X1250","5160000000008001",2
"B4X1251","B560000000008001",2
"B4X1252","8560000000008001",2
"B4X1253","1D60000000008001",1
"B4X1254","F560000000008001",1
"B4X1255","FA60000000008001",2
"B4X1256","D660000000008001",2
"B4X1257","DE60000000008001",1
"B4X1258","0160000000008001",1
"B4X1259","7560000000008001",2
"B4X1260","E160000000008001",1
"B4X1261","0D60000000008001",1
"B4X1262","8D60000000008001",2
"B4X1263","2160000000008001",1
"B4X1264","9DA0000000008001",1
"B4X1265","62E0000000008001",1
"B4X1266","4AE0000000008001",1
"B4X1267","69D0000000008001",1
"B4X1267","7BA0000000008001",1
"B4X1268","A560000000008001",1
"B4X1269","5BA0000000008001",2
"B4X1270","4560000000008001",1
"B4X1271","3960000000008001",1
"B4X1272","4D60000000008001",1
"B4X1273","80D0000000008001",2
"B4X1273","3AD0000000008001",2
"B4X1274","9F50000000008001",2
"B4X1275","FB50000000008001",2
"B4X1276","CCD0000000008001",1
"B4X1277","98D0000000008001",2
"B4X1278","CAE0000000008001",2
"B4X1279","C4E0000000008001",2
"B4X1280","E2E0000000008001",2
"B4X1281","FAE0000000008001",1
"B4X1282","B1A0000000008001",1
"B4X1283","5E60000000008001",1
"B4X1284","B8D0000000008001",2
"B4X1285","D8D0000000008001",2
"B4X1286","29A0000000008001",2
"B4X1287","F4E0000000008001",1
"B4X1288","5EA0000000008001",1
"B4X1289","DCE0000000008001",2
"B4X1290","CEA0000000008001",1
"B4X1291","8EA0000000008001",2
"B4X1292","41A0000000008001",1
"B4X1293","7860000000008001",2
"B4X1294","A9A0000000008001",2
"B4X1295","DA60000000008001",1
"B4X1296","76A0000000008001",2
"B4X1297","EAA0000000008001",2
"B4X1298","7660000000008001",2
"B4X1299","86A0000000008001",2
"B4X1300","11A0000000008001",1
"B4X1301","08A0000000008001",2
"B4X1302","20A0000000008001",2
"B4X1303","CF20000000008001",2
"B4X1304","0F20000000008001",1
"B4X1305","7820000000008001",2
"B4X1306","92D0000000008001",1
"B4X1306","2720000000008001",1
"B4X1307","5220000000008001",2
"B4X1308","DF20000000008001",1
"B4X1309","B720000000008001",2
"B4X1310","BB20000000008001",1
"B4X1311","58A0000000008001",1
"B4X1312","48A0000000008001",1
"B4X1313","68A0000000008001",1
"B4X1314","D720000000008001",1
"B4X1315","FB20000000008001",1
"B4X1316","4F20000000008001",2
"B4X1317","7720000000008001",2
"B4X1318","0CA0000000008001",1
"B4X1319","90A0000000008001",2
"B4X1320","30A0000000008001",1
"B4X1321","57D0000000008001",1
"B4X1321","BF20000000008001",1
"B4X1322","7D50000000008001",1
"B4X1322","5F20000000008001",1
"B4X1323","00A0000000008001",2
"B4X1324","10A0000000008001",2
"B4X1325","7F20000000008001",2
"B4X1326","1F20000000008001",1
"B4X1327","C0A0000000008001",1
"B4X1328","9F20000000008001",1
"B4X1329","D0A0000000008001",1
"B4X1330","5CA0000000008001",1
"B4X1331","50A0000000008001",2
"B4X1332","6720000000008001",1
"B4X1333","8720000000008001",1
"B4X1334","6CA0000000008001",2
"B4X1335","9720000000008001",2
"B4X1336","4720000000008001",2
"B4X1337","F0A0000000008001",1
"B4X1338","3720000000008001",2
"B4X1339","34A0000000008001",2
"B4X1340","0720000000008001",1
"B4X1341","8BE0000000008001",2
"B4X1342","4BE0000000008001",1
"B4X1343","CBE0000000008001",2
"B4X1344","2BE0000000008001",2
"B4X1345","ABE0000000008001",1
"B4X1346","EBE0000000008001",1
"B4X1347","1BE0000000008001",1
"B4X1348","6BE0000000008001",1
"B4X1349","9BE0000000008001",2
"B4X1350","5BE0000000008001",1
"B4X1351","DBE0000000008001",2
"B4X1352","E3E0000000008001",2
"B4X1353","A3E0000000008001",1
"B4X1354","63E0000000008001",2
"B4X1355","3BE0000000008001",2
"B4X1356","33E0000000008001",2
"B4X1357","53E0000000008001",1
"B4X1358","D3E0000000008001",1
"B4X1359","13E0000000008001",1
"B4X1360","93E0000000008001",2
"B4X1361","F3E0000000008001",1
"B4X1362","73E0000000008001",2
"B4X1363","B3E0000000008001",1
"B4X1364","0BE0000000008001",1
"B4X1365","3DE0000000008001",1
"B4X1366","DDE0000000008001",1
"B4X1367","9DE0000000008001",1
"B4X1368","5DE0000000008001",1
"B4X1369","BDE0000000008001",1
"B4X1370","7DE0000000008001",2
"B4X1371","FDE0000000008001",2
"B4X1372","03E0000000008001",2
"B4X1373","43E0000000008001",2
"B4X1374","C3E0000000008001",2
"B4X1375","83E0000000008001",2
"B4X1376","23E0000000008001",1
"B4X1377","ADE0000000008001",1
"B4X1378","1DE0000000008001",1
"B4X1379","EDE0000000008001",1
"B4X1380","6DE0000000008001",1
"B4X1381","4DE0000000008001",2
"B4X1382","2DE0000000008001",2
"B4X1383","CDE0000000008001",2
"B4X1384","8DE0000000008001",2
"B4X1385","0DE0000000008001",2
"B4X1386","F5E0000000008001",2
"B4X1387","75E0000000008001",2
"B4X1388","B5E0000000008001",2
"B4X1389","45E0000000008001",2
"B4X1390","85E0000000008001",2
"B4X1391","C5E0000000008001",1
"B4X1392","25E0000000008001",1
"B4X1393","BD60000000008001",1
"B4X1394","7D60000000008001",1
"B4X1395","FD60000000008001",2
"B4X1396","0360000000008001",2
"B4X1397","8360000000008001",2
"B4X1398","4360000000008001",2
"B4X1399","C360000000008001",2
"B4X1400","2360000000008001",1
"B4X1401","D160000000008001",1
"B4X1402","4660000000008001",2
"B4X1403","A320000000008001",1
"B4X1404","9160000000008001",2
"B4X1405","7460000000008001",2
"B4X1406","3A60000000008001",2
"B4X1407","F260000000008001",2
"B4X1408","9A60000000008001",1
"B4X1409","8A60000000008001",2
"B4X1410","FC60000000008001",1
"B4X1411","A860000000008001",2
"B4X1412","9060000000008001",2
"B4X1413","5060000000008001",2
"B4X1414","D460000000008001",1
"B4X1415","9860000000008001",2
"B4X1416","A430000000008001",1
"B4X1416","2460000000008001",1
"B4X1417","5C60000000008001",2
"B4X1418","2A60000000008001",1
"B4X1419","4A60000000008001",1
"B4X1420","B460000000008001",1
"B4X1421","6860000000008001",2
"B4X1422","9C60000000008001",1
"B4X1423","2860000000008001",2
"B4X1424","5260000000008001",1
"B4X1425","2C60000000008001",1
"B4X1427","9260000000008001",1
"B4X1428","7C60000000008001",1
"B4X1429","8C60000000008001",2
"B4X1430","D260000000008001",2
"B4X1432","0A60000000008001",2
"B4X1433","1C60000000008001",2
"B4X1434","4060000000008001",2
"B4X1435","4260000000008001",2
"B4X1436","B860000000008001",2
"B4X1437","FFA0000000008001",2
"B4X1438","44E0000000008001",1
"B4X1439","5CE0000000008001",1
"B4X1440","AC60000000008001",1
"B4X1441","74E0000000008001",1
"B4X1442","2060000000008001",2
"B4X1443","6260000000008001",1
"B4X1444","9460000000008001",1
"B4X1445","3C60000000008001",2
"B4X1446","DC60000000008001",1
"B4X1447","A260000000008001",2
"B4X1448","7260000000008001",1
"B4X1449","87A0000000008001",1
"B4X1450","6C60000000008001",1
"B4X1451","B160000000008001",2
"B4X1452","0660000000008001",1
"B4X1453","6660000000008001",1
"B4X1454","2560000000008001",2
"B4X1455","ACD0000000008001",2
"B4X1456","54D0000000008001",1
"B4X1457","38D0000000008001",2
"B4X1458","A0D0000000008001",1
"B4X1459","B750000000008001",2
"B4X1460","A4D0000000008001",2
"B4X1461","4CD0000000008001",1
"B4X1462","7B50000000008001",1
"B4X1463","6CD0000000008001",1
"B4X1464","8CD0000000008001",1
"B4X1465","3750000000008001",2
"B4X1466","B0D0000000008001",2
"B4X1467","78D0000000008001",1
"B4X1468","D750000000008001",1
"B4X1469","14D0000000008001",1
"B4X1470","5750000000008001",2
"B4X1471","94D0000000008001",1
"B4X1472","08D0000000008001",2
"B4X1473","E4D0000000008001",1
"B4X1474","9750000000008001",2
"B4X1475","64D0000000008001",2
"B4X1476","8750000000008001",1
"B4X1477","58D0000000008001",1
"B4X1478","2CD0000000008001",2
"B4X1479","EF50000000008001",1
"B4X1480","1F50000000008001",2
"B4X1481","40D0000000008001",2
"B4X1482","BB50000000008001",1
"B4X1483","AF50000000008001",2
"B4X1484","6F50000000008001",1
"B4X1485","BBE0000000008001",1
"B4X1486","7BE0000000008001",2
"B4X1487","FBE0000000008001",1
"B4X1488","07E0000000008001",2
"B4X1489","87E0000000008001",2
"B4X1490","47E0000000008001",1
"B4X1491","C7E0000000008001",2
"B4X1492","27E0000000008001",1
"B4X1493","A7E0000000008001",1
"B4X1494","67E0000000008001",2
"B4X1495","E7E0000000008001",1
"B4X1496","17E0000000008001",2
"B4X1497","2FE0000000008001",2
"B4X1498","CFE0000000008001",1
"B4X1499","4FE0000000008001",1
"B4X1500","8FE0000000008001",2
"B4X1501","A360000000008001",1
"B4X1502","6360000000008001",2
"B4X1503","E360000000008001",2
"B4X1504","1360000000008001",2
"B4X1505","2B60000000008001",1
"B4X1506","CB60000000008001",2
"B4X1507","4B60000000008001",2
"B4X1508","2AD0000000008001",2
"B4X1508","8B60000000008001",2
"B4X1509","0B60000000008001",2
"B4X1510","F360000000008001",1
"B4X1511","7360000000008001",1
"B4X1512","B360000000008001",1
"B4X1513","3360000000008001",1
"B4X1514","D360000000008001",2
"B4X1515","5360000000008001",1
"B4X1516","9360000000008001",1
"B4X1517","0760000000008001",2
"B4X1518","FB60000000008001",2
"B4X1519","7B60000000008001",1
"B4X1520","BB60000000008001",2
"B4X1521","3B60000000008001",1
"B4X1522","DB60000000008001",1
"B4X1523","5B60000000008001",1
"B4X1524","9B60000000008001",2
"B4X1525","1B60000000008001",1
"B4X1526","EB60000000008001",1
"B4X1527","6B60000000008001",1
"B4X1528","AB60000000008001",2
"B4X1529","3760000000008001",2
"B4X1530","D760000000008001",1
"B4X1531","5760000000008001",2
"B4X1532","A460000000008001",2
"B4X1533","1460000000008001",2
"B4X1534","1060000000008001",2
"B4X1535","F060000000008001",1
"B4X1536","C060000000008001",1
"B4X1537","5860000000008001",2
"B4X1538","3860000000008001",2
"B4X1539","70A0000000008001",2
"B4X1540","0060000000008001",2
"B4X1541","C260000000008001",1
"B4X1542","8860000000008001",1
"B4X1543","F860000000008001",1
"B4X1544","4860000000008001",1
"B4X1545","1860000000008001",2
"B4X1546","0460000000008001",1
"B4X1547","EC60000000008001",2
"B4X1548","FF20000000008001",2
"B4X1549","60A0000000008001",2
"B4X1550","ACA0000000008001",2
"B4X1551","28A0000000008001",1
"B4X1552","88A0000000008001",1
"B4X1553","04A0000000008001",2
"B4X1554","E0A0000000008001",1
"B4X1555","A8A0000000008001",1
